date,ticker,close,open,high,low,volume
2015-02-25,SPY,175.25942993164062,175.28427314308,175.76459629161576,174.91988919340287,73061700.0
2015-02-26,SPY,175.0524444580078,175.1683836897917,175.32573249787598,174.44789244416535,72697900.0
2015-02-27,SPY,174.4561767578125,174.95305374936794,175.21806492067336,174.4064903222998,108076000.0
2015-03-02,SPY,175.55760192871094,174.55554583408522,175.6155652234063,174.50585939965265,87491400.0
2015-03-03,SPY,174.83714294433594,175.1269973805194,175.60732072927564,173.97588177043423,110325800.0
2015-03-04,SPY,174.10003662109375,174.24081904054094,174.31536131612833,173.1311134027154,114497200.0
2015-03-05,SPY,174.29055786132812,174.4230508156971,174.57212276445165,173.78539135328714,76873000.0
2015-03-06,SPY,171.83926391601562,173.42929317901158,173.85993005329047,171.50801255821912,188128000.0
2015-03-09,SPY,172.55140686035156,172.0379636399452,172.90750131671726,171.88061487590454,89818900.0
2015-03-10,SPY,169.75230407714844,171.18499681365492,171.2678033149367,169.7108945082944,157121300.0
2015-03-11,SPY,169.35482788085938,170.00905368526062,170.18296884849192,169.27200872952477,110145700.0
2015-03-12,SPY,171.5080108642578,169.98422177872797,171.57425102601943,169.93453533919217,93993500.0
2015-03-13,SPY,170.4562530517578,171.2347075656587,172.1953414628287,169.42107686549133,162410900.0
2015-03-16,SPY,172.7336883544922,171.18506839590995,172.824784389493,170.48114334031902,136099200.0
2015-03-17,SPY,172.2201690673828,171.99656750962697,172.60110676504362,171.40858197224705,94510400.0
2015-03-18,SPY,174.29055786132812,171.74815896316636,174.96135003965182,171.11048686432775,228808500.0
2015-03-19,SPY,173.4955596923828,173.87651015674865,174.29885756678942,173.10633236616806,117917300.0
2015-03-20,SPY,175.0269775390625,174.44469367420336,175.5343990554761,174.26168836055672,177715100.0
2015-03-23,SPY,174.68594360351562,175.0353139675821,175.60928409884772,174.68594360351562,71784500.0
2015-03-24,SPY,173.70431518554688,174.56110680667695,175.01860728358153,173.6377666615093,77805300.0
2015-03-25,SPY,171.1588592529297,173.91225171531622,174.14516517243177,171.11727753709803,159521700.0
2015-03-26,SPY,170.7512969970703,170.4934293880964,171.66631068398317,169.79467620136552,153067200.0
2015-03-27,SPY,171.1422882080078,170.6348667174056,171.3169670121619,170.44353491288456,118939000.0
2015-03-30,SPY,173.2301788330078,172.17374153535073,173.52964087435808,172.15711392232274,96180400.0
2015-03-31,SPY,171.7162322998047,172.4066590414967,173.10541228273007,171.65801026718879,126768700.0
2015-04-01,SPY,171.10897827148438,171.68294820101997,171.70790231162295,170.11908957478775,137303600.0
2015-04-02,SPY,171.72454833984375,171.0424354464049,172.17373503850223,170.85943016732784,86900900.0
2015-04-06,SPY,172.88082885742188,170.83450255255133,173.39656416417543,170.701418168536,114368200.0
2015-04-07,SPY,172.42330932617188,172.90577669260682,173.65442551024032,172.39004140458533,81236300.0
2015-04-08,SPY,173.00564575195312,172.64796154159473,173.44651883082423,172.25699670669553,89351900.0
2015-04-09,SPY,173.77088928222656,172.83923512621033,174.0038028212306,172.3484539327972,85548900.0
2015-04-10,SPY,174.7191925048828,174.02045185284246,174.76078693025497,173.82081891959464,72722900.0
2015-04-13,SPY,173.9288787841797,174.57771094024756,175.209915487167,173.87897057107162,74436600.0
2015-04-14,SPY,174.2616729736328,173.72929738807832,174.44467827112047,173.10541915377996,75099900.0
2015-04-15,SPY,175.04356384277344,174.72747421521345,175.55098523943107,174.64428538579418,99529300.0
2015-04-16,SPY,174.99368286132812,174.71086110581254,175.50110433696972,174.51121549982994,68934900.0
2015-04-17,SPY,172.9805908203125,173.80411444443402,174.04534171399567,172.19866160620694,191113200.0
2015-04-20,SPY,174.5612030029297,173.90404389893553,174.8939331136436,173.8208677176771,92189500.0
2015-04-21,SPY,174.35317993164062,175.24323963429708,175.401290821746,174.05371786406258,72559800.0
2015-04-22,SPY,175.20999145507812,174.69424341273557,175.39299677770984,173.770902991398,78264600.0
2015-04-23,SPY,175.6508331298828,174.81066901866583,176.29966545157106,174.6942122607432,102585900.0
2015-04-24,SPY,176.05844116210938,176.06676766238417,176.32463531418654,175.6092543965239,61327400.0
2015-04-27,SPY,175.326416015625,176.62408065194492,176.74885121588545,175.13508422713673,79358100.0
2015-04-28,SPY,175.8837432861328,175.3014595076419,175.9336515110271,174.12856545128815,86863500.0
2015-04-29,SPY,175.16004943847656,174.99367176429075,175.7589608327745,174.35316595144636,125684900.0
2015-04-30,SPY,173.40493774414062,174.5861460630137,174.97711089938906,172.70618424737742,161304900.0
2015-05-01,SPY,175.28482055664062,174.1867888291408,175.32641497531887,174.08697237858064,103399700.0
2015-05-04,SPY,175.78390502929688,175.7090300084097,176.366188735552,175.60089976549773,70927200.0
2015-05-05,SPY,173.77088928222656,175.5427076329979,175.90040444186292,173.62947839731953,113326200.0
2015-05-06,SPY,173.05555725097656,174.31995445768484,174.62773042986032,171.9908057167505,135060200.0
2015-05-07,SPY,173.7459259033203,172.95568267434402,174.17017122825814,172.6229526914599,88244900.0
2015-05-08,SPY,176.0335235595703,175.41797166767765,176.2331692150384,175.33478280468967,155877300.0
2015-05-11,SPY,175.1932830810547,175.9918526052693,176.25803398478618,175.11842075801857,75708100.0
2015-05-12,SPY,174.66929626464844,174.361520342868,175.20999844593865,173.5379963581667,119727600.0
2015-05-13,SPY,174.70254516601562,175.07686956643255,175.70074779807248,174.4696316416302,94667900.0
2015-05-14,SPY,176.52426147460938,175.71737799269627,176.6157641176975,175.4428700634319,95934000.0
2015-05-15,SPY,176.7156219482422,176.7156219482422,176.8570328492495,176.23315450742103,76510100.0
2015-05-18,SPY,177.26455688476562,176.54917620551524,177.51409795312964,176.4826276896743,74549700.0
2015-05-19,SPY,177.20635986328125,177.3810513411224,177.65555926753893,176.9235381304282,72114600.0
2015-05-20,SPY,177.08160400390625,177.30619103184608,177.830252816043,176.7655016333957,76857500.0
2015-05-21,SPY,177.59732055664062,176.94017446354965,177.80527994839312,176.77379679588046,64764600.0
2015-05-22,SPY,177.17303466796875,177.21461637954306,177.6305350379274,177.10648615948764,57433500.0
2015-05-26,SPY,175.26817321777344,176.68229454624878,177.1065398297752,174.8522544333493,124308600.0
2015-05-27,SPY,176.93179321289062,175.7256316525398,177.1647066441516,175.31802680141806,93214000.0
2015-05-28,SPY,176.73220825195312,176.62406531070803,176.84033850036474,176.0417815748373,74974600.0
2015-05-29,SPY,175.6342315673828,176.66571500283214,176.7072967383214,175.3680500731995,124919600.0
2015-06-01,SPY,175.9918670654297,176.2996428806431,176.63237280558556,175.20161128123357,93338800.0
2015-06-02,SPY,175.81719970703125,175.5343779627752,176.50762645412786,174.91049974835676,91531000.0
2015-06-03,SPY,176.2830047607422,176.34955328512183,176.90688289736408,175.7922236728796,87820900.0
2015-06-04,SPY,174.79403686523438,175.57596623076313,176.2331123420793,174.47793451929695,151882800.0
2015-06-05,SPY,174.49459838867188,174.6443230825445,175.16838489677073,173.8374394957793,121704700.0
2015-06-08,SPY,173.42149353027344,174.38642816048372,174.53616552378108,173.3466311950418,89063300.0
2015-06-09,SPY,173.39659118652344,173.39659118652344,173.9372933856817,172.7643990122124,105034700.0
2015-06-10,SPY,175.4761199951172,174.16181520768131,175.85877083412583,174.10359318232116,134551300.0
2015-06-11,SPY,176.04177856445312,175.9169953206503,176.424416715982,175.68408183028492,73876400.0
2015-06-12,SPY,174.6942138671875,175.21827562907586,175.91701618303716,174.41970592966666,135382400.0
2015-06-15,SPY,173.94554138183594,173.55457673860172,174.22836308758698,172.84750978139104,124384200.0
2015-06-16,SPY,174.89389038085938,173.79585843667937,174.97707923463193,173.62117961372883,85308200.0
2015-06-17,SPY,175.17669677734375,175.17669677734375,175.7839474322654,174.153539968628,126708600.0
2015-06-18,SPY,176.99842834472656,175.77562588574565,177.46425543522668,175.20998233094872,165867900.0
2015-06-19,SPY,176.21266174316406,176.75599386561865,176.83122034648056,175.83651658427985,130478700.0
2015-06-22,SPY,177.11544799804688,177.13216924817195,177.70056420665657,176.90647701250222,70696000.0
2015-06-23,SPY,177.24081420898438,177.32440769971356,177.5751754173251,176.84796051536992,68476800.0
2015-06-24,SPY,175.9535675048828,176.97334692123923,177.34949213933672,175.92849200731476,92307300.0
2015-06-25,SPY,175.41854858398438,176.45504893285684,176.58042638230515,175.34332211431538,97107400.0
2015-06-26,SPY,175.3852081298828,175.7780619229963,176.020475454762,174.83352156232553,104174800.0
2015-06-29,SPY,171.70729064941406,173.9056696624012,175.39354216983332,171.63206415011842,202621300.0
2015-06-30,SPY,172.0667266845703,173.245313432343,173.2954771862415,171.59026668186704,182925100.0
2015-07-01,SPY,173.4458465576172,173.63809621384684,173.88886384412154,172.6601139348898,135979900.0
2015-07-02,SPY,173.287109375,173.92238937564107,174.08956362412331,172.86916737650563,104373700.0
2015-07-06,SPY,172.79391479492188,171.99982766856422,173.57128067258205,171.79921094792178,117975400.0
2015-07-07,SPY,173.88058471679688,172.99454976101808,174.00596220881198,170.61227537611487,173820200.0
2015-07-08,SPY,170.9633026123047,172.5431223918873,172.82731980619712,170.72925618233498,164020100.0
2015-07-09,SPY,171.27259826660156,173.06138922156467,173.32052393269564,171.1639420376246,144113100.0
2015-07-10,SPY,173.42921447753906,173.2703944715604,173.84715649134478,171.31442890804837,129456900.0
2015-07-13,SPY,175.3433837890625,174.69139531345752,175.45204003194522,174.6495985640824,106069400.0
2015-07-14,SPY,176.10403442382812,175.301592929007,176.41332017593288,175.24307492700046,81709600.0
2015-07-15,SPY,176.04550170898438,176.14580369154305,176.60554236922965,175.56904178267948,97914100.0
2015-07-16,SPY,177.45819091796875,177.09875413486793,177.45819091796875,176.8563533661645,106683300.0
2015-07-17,SPY,177.60858154296875,177.44976158444834,177.6670995296128,177.04018669623701,89030000.0
2015-07-20,SPY,177.70053100585938,177.83427547271813,178.1936993785049,177.38290384028775,70446800.0
2015-07-21,SPY,176.99842834472656,177.56682331473462,177.82595805590807,176.69750960925847,77965000.0
2015-07-22,SPY,176.68080139160156,176.3130103817242,177.01516265266184,176.27958063290717,88667900.0
2015-07-23,SPY,175.68606567382812,176.8145140001547,176.91481598309016,175.32664173192563,90509100.0
2015-07-24,SPY,173.8638458251953,175.7863812866775,175.84488652548933,173.52949737736176,117755000.0
2015-07-27,SPY,172.85240173339844,172.97779195349062,173.4876815708872,172.40938434913616,132361100.0
2015-07-28,SPY,174.9755859375,173.68831753287859,175.11768467613908,172.86080059877006,123544800.0
2015-07-29,SPY,176.17926025390625,175.1009628370131,176.4049397326802,174.9588640988521,105791300.0
2015-07-30,SPY,176.2210693359375,175.66938284005533,176.38824358344127,175.05082409425617,91304400.0
2015-07-31,SPY,175.9535675048828,176.72257919098203,176.7476546885501,175.66937002939375,103266900.0
2015-08-03,SPY,175.36009216308594,175.92014564608382,175.97865089150653,174.40718494905138,113965700.0
2015-08-04,SPY,175.01734924316406,175.28482541932374,175.74456404741375,174.53253512213954,81820800.0
2015-08-05,SPY,175.5941619873047,175.91178924140044,176.63065000789808,175.30995172737553,85786800.0
2015-08-06,SPY,174.15640258789062,175.77800651826615,175.8866754985696,173.5712736981722,116030800.0
2015-08-07,SPY,173.82205200195312,173.99759323049022,174.14804620817122,172.9192958721393,117858000.0
2015-08-10,SPY,176.01210021972656,174.93380271583044,176.09568096708327,174.93380271583044,80270700.0
2015-08-11,SPY,174.42388916015625,174.67465687715764,175.09259882063466,173.6632317619298,126081400.0
2015-08-12,SPY,174.63284301757812,173.11989537119487,174.81673847505203,171.6570987123818,172123700.0
2015-08-13,SPY,174.41554260253906,174.47404784482575,175.1594787845437,173.87221039931902,89383300.0
2015-08-14,SPY,175.0508270263672,174.22329726868278,175.1260535258173,174.08119851819555,72786500.0
2015-08-17,SPY,176.0287628173828,174.45730997830594,176.0287628173828,173.99757134669795,79072600.0
2015-08-18,SPY,175.5188446044922,175.75289100525802,176.1039606064068,175.28479820372635,71692700.0
2015-08-19,SPY,174.1313018798828,174.77492315805998,175.54393464641035,173.32049365480808,172946000.0
2015-08-20,SPY,170.49525451660156,172.6183941900729,174.10626663748775,170.43673651645807,194327900.0
2015-08-21,SPY,165.3629608154297,168.62290385700896,170.47021341695705,165.10383877296823,346588500.0
2015-08-24,SPY,158.40000915527344,156.7198870007359,165.07035953153323,152.4652279848282,507244300.0
2015-08-25,SPY,156.53598022460938,163.35678309850042,163.3735043476429,156.243415760208,369833100.0
2015-08-26,SPY,162.54603576660156,160.55662742838442,162.82186630926378,157.455491651433,339257000.0
2015-08-27,SPY,166.56658935546875,164.6858505688254,166.6919668394145,163.17290274119117,274143900.0
2015-08-28,SPY,166.57498168945312,165.92299311470876,167.0430747426461,165.43817880830773,160414400.0
2015-08-31,SPY,165.2291259765625,165.59691683756594,166.44952176493098,164.67743968505732,163298800.0
2015-09-01,SPY,160.29747009277344,161.42590578259393,162.80512196514385,159.42814363445524,256000400.0
2015-09-02,SPY,163.34007263183594,162.6797172217289,163.38186937689952,160.84077523011493,160269300.0
2015-09-03,SPY,163.4571075439453,164.0505780006922,165.5468174006703,162.96393907885664,152087800.0
2015-09-04,SPY,160.98287963867188,161.2002176188391,162.0444557787715,160.16371697574704,207081000.0
2015-09-08,SPY,165.02853393554688,163.78307522572973,165.17899965322377,163.13944112289605,116025700.0
2015-09-09,SPY,162.8218536376953,166.60842023818014,166.73379774781458,162.45407535790798,149347700.0
2015-09-10,SPY,163.7078399658203,162.62954276977638,164.8529966388303,162.37042084416746,158611100.0
2015-09-11,SPY,164.45181274414062,163.3150100631362,164.51868499062053,162.60450360454212,119691200.0
2015-09-14,SPY,163.84156799316406,164.62730075288837,164.67745173677312,163.35675389132194,79452000.0
2015-09-15,SPY,165.88955688476562,164.3431662651745,166.3325744181359,163.79984672563089,113806200.0
2015-09-16,SPY,167.3271942138672,166.19040461762876,167.51945664961912,165.8476892369299,99581600.0
2015-09-17,SPY,166.9510955810547,167.19350906595068,169.59249188964412,166.57495035938427,276046600.0
2015-09-18,SPY,164.22286987304688,164.44133777057908,166.93680784355814,163.81116558164115,223657500.0
2015-09-21,SPY,165.07147216796875,165.05466399026372,166.0965402320797,164.02118542685872,105726200.0
2015-09-22,SPY,162.9289093017578,162.90370344182836,163.3910381019392,161.79459432139305,153890900.0
2015-09-23,SPY,162.66847229003906,163.09698481425332,163.56751138693272,162.08871175552784,92790600.0
2015-09-24,SPY,162.0802764892578,161.45010432122666,162.5424053099911,160.11414240201316,159378800.0
2015-09-25,SPY,162.0382537841797,163.54225885128184,163.84474196466735,161.16440798067316,155054800.0
2015-09-28,SPY,157.9715576171875,161.13922670151618,161.2484606488369,157.66067677744184,178515900.0
2015-09-29,SPY,158.0640106201172,158.19005277048768,159.42519148296776,157.06413520326302,159045600.0
2015-09-30,SPY,161.01318359375,159.9544862157138,161.18122692999685,159.17307893276782,163452000.0
2015-10-01,SPY,161.43325805664062,161.39124402784296,161.73574111474952,159.49233044247578,131079000.0
2015-10-02,SPY,163.84478759765625,159.45038996116762,163.8699934623849,158.90423297664296,211003300.0
2015-10-05,SPY,166.76036071777344,165.07150392864102,166.98722628735067,164.96226998386578,126320800.0
2015-10-06,SPY,166.18894958496094,166.6258724160111,167.18882451520955,165.52517407124392,110274500.0
2015-10-07,SPY,167.55015563964844,167.1216304200561,167.90305046579965,165.92850615424473,124307300.0
2015-10-08,SPY,169.06259155273438,167.16366458507915,169.34826651960603,166.8611814375429,153055200.0
2015-10-09,SPY,169.1634063720703,169.20542041114757,169.64233051907377,168.53323424856578,107069200.0
2015-10-12,SPY,169.3230438232422,169.2390157491594,169.52469068762636,168.81050334145897,56395600.0
2015-10-13,SPY,168.2559356689453,168.59202229723417,169.86077688392322,168.08789235480089,88038700.0
2015-10-14,SPY,167.4493408203125,168.19714460448515,168.77690504339486,167.15526817132374,99106200.0
2015-10-15,SPY,170.0204315185547,168.11310710881224,170.02882919739733,167.7434041055969,134142200.0
2015-10-16,SPY,170.79339599609375,170.42369309042738,170.8101913493474,169.65908142833376,114580100.0
2015-10-19,SPY,170.87747192382812,170.14647635033947,170.87747192382812,169.8355955332714,76523900.0
2015-10-20,SPY,170.65902709960938,170.44057202868953,171.27239109091616,170.1885005955447,78448500.0
2015-10-21,SPY,169.60028076171875,171.07907963946255,171.2303147517959,169.43222465350703,102038000.0
2015-10-22,SPY,172.46546936035156,170.549747494738,172.67552669492218,169.60029706067868,174911700.0
2015-10-23,SPY,174.3560028076172,174.13754777333517,174.72570580477407,173.33933238631926,144442300.0
2015-10-26,SPY,173.92747497558594,174.17954634407485,174.2383557315556,173.55777201125318,69033000.0
2015-10-27,SPY,173.5914306640625,173.25533115055208,173.9275173566874,172.91083395703598,77905800.0
2015-10-28,SPY,175.56597900390625,173.92753378604118,175.5911848671898,173.26375801809618,135906700.0
2015-10-29,SPY,175.4651336669922,175.06182708386837,175.8348367102245,174.94419546292036,90525500.0
2015-10-30,SPY,174.7089080810547,175.65837148776131,175.97766279002747,174.54927525080592,131076900.0
2015-11-02,SPY,176.77584838867188,175.03658034082875,176.96909754490287,174.9105382486834,86270800.0
2015-11-03,SPY,177.2884063720703,176.42297110123278,177.84296086237885,176.1961055695823,95246100.0
2015-11-04,SPY,176.7506866455078,177.582518506089,177.70854780880495,176.21294025244424,96224500.0
2015-11-05,SPY,176.5742645263672,176.80952781429752,177.2716567087634,175.68362310478983,78408700.0
2015-11-06,SPY,176.48179626464844,176.22973767460425,176.71707231683058,175.15424495413396,110471500.0
2015-11-09,SPY,174.83502197265625,175.86850105838388,176.01974909240403,173.88555817614906,131008700.0
2015-11-10,SPY,175.2382354736328,174.35599207036333,175.27185182814972,174.08712533864164,75874600.0
2015-11-11,SPY,174.54928588867188,175.50714703296265,175.55755875304874,174.48206598826206,67846000.0
2015-11-12,SPY,172.11260986328125,173.5073939278004,173.9779204023647,172.0958145041074,121315200.0
2015-11-13,SPY,170.1800537109375,171.70087966477533,171.9697464006647,170.09603846510834,153577100.0
2015-11-16,SPY,172.76797485351562,169.99522793409466,172.8267970688517,169.8775835034225,117645200.0
2015-11-17,SPY,172.6419219970703,173.07884483987456,173.96107538240946,172.14618976784206,121123700.0
2015-11-18,SPY,175.381103515625,173.12088406326907,175.52394099502678,173.07888284412175,121342500.0
2015-11-19,SPY,175.22984313964844,175.26344667430746,175.64995783774356,174.9357577226286,88220500.0
2015-11-20,SPY,175.86839294433594,175.9860245336429,176.5489766268179,175.49029232305503,94011500.0
2015-11-23,SPY,175.6668243408203,175.92729348877955,176.43142360134627,175.20469545530196,64931200.0
2015-11-24,SPY,175.90208435058594,174.65853522344543,176.30539099731106,174.27203675975926,98874400.0
2015-11-25,SPY,175.8768310546875,176.02806619859052,176.22972587801155,175.61634916093726,51980100.0
2015-11-27,SPY,176.07855224609375,175.96931827101628,176.28021201064695,175.4903939589249,37317800.0
2015-11-30,SPY,175.34744262695312,176.23808357245034,176.35571515353712,175.23820872277227,112822700.0
2015-12-01,SPY,177.01959228515625,175.97771563166484,177.13723675469305,175.70043828394557,97858400.0
2015-12-02,SPY,175.21302795410156,176.9691042448916,177.2883955053562,174.96095658114965,108441300.0
2015-12-03,SPY,172.75961303710938,175.46515344475668,175.73402025684985,172.0370150495846,166224200.0
2015-12-04,SPY,176.1288299560547,172.75951568703957,176.4229152862982,172.75951568703957,192913900.0
2015-12-07,SPY,175.06179809570312,175.80119123884788,176.221305932794,174.09552660709724,102027100.0
2015-12-08,SPY,173.88543701171875,173.4989387446619,175.01134110567477,172.90237034870813,103372400.0
2015-12-09,SPY,172.53277587890625,173.24697630341703,175.33914020090327,171.55810628008103,162401500.0
2015-12-10,SPY,172.97805786132812,172.59995711815694,174.28881394212735,172.36469386369993,116128900.0
2015-12-11,SPY,169.62551879882812,170.8606570674319,171.5244326656426,169.3146251963517,211173300.0
2015-12-14,SPY,170.48260498046875,169.78522559557413,170.60864713094304,168.0039298717975,182385200.0
2015-12-15,SPY,172.2722625732422,171.99498528490597,173.17971202028292,170.45736367916072,154069600.0
2015-12-16,SPY,174.79290771484375,173.39812394029198,175.09539078859135,172.07897054983877,197017000.0
2015-12-17,SPY,172.12939453125,175.10380095110403,175.17102084127197,172.11258635348722,173092500.0
2015-12-18,SPY,169.0629425048828,171.38732547637363,171.52255250194227,168.90234670875685,251393500.0
2015-12-21,SPY,170.45753479003906,170.23777963014126,170.63503876713125,169.12206982484525,99094300.0
2015-12-22,SPY,172.0043487548828,171.34507021894885,172.30018448901274,170.3561524150479,111026200.0
2015-12-23,SPY,174.13430786132812,173.01015028681067,174.17657194553465,172.9171744604314,110987200.0
2015-12-24,SPY,173.84693908691406,173.8807555169008,174.39634644809036,173.62718388075706,48539600.0
2015-12-28,SPY,173.4496612548828,173.15382558359133,173.49191243890718,172.3762154986154,65899900.0
2015-12-29,SPY,175.3007049560547,174.54845073711917,175.6303441554267,174.51464721031633,92640700.0
2015-12-30,SPY,174.05828857421875,175.0556671441227,175.14019534226776,173.914600955126,63317700.0
2015-12-31,SPY,172.3170166015625,173.38201453603799,174.0243846208377,172.3170166015625,114877900.0
2016-01-04,SPY,169.9081268310547,169.4601559928339,169.9165744875018,167.85421136208558,222353500.0
2016-01-05,SPY,170.1955108642578,170.22931438900892,170.65192938292125,169.0882616437573,110845800.0
2016-01-06,SPY,168.0486602783203,167.64294053081133,169.0967373830813,167.01747849014774,152112600.0
2016-01-07,SPY,164.01693725585938,165.09883097484848,166.8822673689492,163.62812565503964,213436100.0
2016-01-08,SPY,162.21656799316406,164.9804741804424,165.53832917185426,161.92919283899013,209817200.0
2016-01-11,SPY,162.37716674804688,163.13786873408287,163.4759685368012,160.44159535409074,187941300.0
2016-01-12,SPY,163.6872100830078,163.82244994957026,164.43946410713409,161.55722732479154,172330500.0
2016-01-13,SPY,159.6048126220703,164.35500199302726,164.7015494538692,159.22446162959955,221168900.0
2016-01-14,SPY,162.22499084472656,160.21335217593364,163.34914831411587,158.61586796094596,240795600.0
2016-01-15,SPY,158.74267578125,157.86364208133338,159.5456418613754,156.80710437138185,324846400.0
2016-01-19,SPY,158.95401000976562,160.5599553368248,160.68673472442822,157.38188111752805,195244400.0
2016-01-20,SPY,156.91693115234375,156.3928927234885,158.4806116797918,153.00352535135002,286547800.0
2016-01-21,SPY,157.79598999023438,157.3902832034348,159.6385851905549,156.06326591928874,195772900.0
2016-01-22,SPY,161.03321838378906,160.4077435595524,161.23606532350894,159.64704174123105,168319600.0
2016-01-25,SPY,158.59898376464844,160.52610746192698,160.7205067839082,158.4045844426672,130371700.0
2016-01-26,SPY,160.76275634765625,159.2582478584521,161.04168381774744,158.92016099014072,141036800.0
2016-01-27,SPY,159.0131378173828,160.23871884423306,161.9122707781583,158.10873544829985,185681700.0
2016-01-28,SPY,159.84144592285156,160.55989658220685,160.76274352814337,158.19325000118587,143798800.0
2016-01-29,SPY,163.73794555664062,160.6105973476098,163.8731854428178,160.49226567150114,210529300.0
2016-02-01,SPY,163.67880249023438,162.7321489123667,164.4648731839327,162.14893808414905,136061600.0
2016-02-02,SPY,160.7289276123047,162.2503440754742,162.25879173184157,160.20487628226638,182564900.0
2016-02-03,SPY,161.69252014160156,161.78549596816256,162.0982269769642,158.14255631350596,205054900.0
2016-02-04,SPY,161.94607543945312,161.19382124474708,162.91808479426678,160.55989873581998,139531800.0
2016-02-05,SPY,158.86099243164062,161.43049912112437,162.00524939021113,158.22706986575446,180788300.0
2016-02-08,SPY,156.72256469726562,157.0184003932227,157.31422319199183,154.5080659467813,191526700.0
2016-02-09,SPY,156.73097229003906,154.98135312452078,158.00727767795794,154.84611324681546,184513100.0
2016-02-10,SPY,156.59576416015625,157.5593258347249,159.19061352791783,156.46897192310036,148214100.0
2016-02-11,SPY,154.5587615966797,154.11923837613784,155.60685146191437,153.0627008537109,219058900.0
2016-02-12,SPY,157.74530029296875,156.33376755034035,157.7621956092723,155.48853743639367,127632400.0
2016-02-16,SPY,160.40773010253906,159.5540525427347,160.43308596787688,158.59049096834326,120250700.0
2016-02-17,SPY,163.0279541015625,161.57415758059193,163.39985733676687,161.44736535194392,136009500.0
2016-02-18,SPY,162.36019897460938,163.29840462505672,163.35757690527188,162.04746805685494,102343000.0
2016-02-19,SPY,162.28416442871094,161.58262196190358,162.43629964221327,160.97405531352098,114793000.0
