simulation_id,terminal_value,pnl_pct
137,1.0107162642133096,0.010716264213309623
138,1.0186770730802455,0.018677073080245465
139,1.0141363904144398,0.014136390414439814
140,1.194889246295777,0.19488924629577697
141,1.0493575146026723,0.04935751460267235
142,1.01008514229338,0.01008514229338009
143,1.03614568951789,0.03614568951788999
144,0.9617515172034428,-0.03824848279655724
145,0.9093250997293196,-0.09067490027068037
146,0.9917015585722978,-0.008298441427702197
147,1.015873603016233,0.015873603016232973
148,1.0313522689896581,0.03135226898965815
149,1.0047081176264432,0.004708117626443187
150,1.0017540706280674,0.0017540706280674279
151,1.031921440258118,0.03192144025811805
152,1.0300274512846213,0.030027451284621254
153,1.1200906051707789,0.12009060517077885
154,0.892456811657099,-0.107543188342901
155,1.0213561493801642,0.02135614938016417
156,0.9950495683945898,-0.004950431605410199
157,0.991858575741663,-0.008141424258336971
158,1.058989380289218,0.058989380289218074
159,0.9309025963583654,-0.06909740364163464
160,0.9841423310631447,-0.01585766893685525
161,0.8731702482130708,-0.12682975178692923
162,0.9919106588997137,-0.008089341100286251
163,0.9965393600421254,-0.0034606399578746005
164,1.0817577085351737,0.08175770853517372
165,0.9423025946939378,-0.057697405306062155
166,0.9605254452383908,-0.039474554761609215
167,0.9275264322991971,-0.07247356770080293
168,0.9707423677813529,-0.02925763221864708
169,1.0537239504831981,0.05372395048319811
170,1.0926029638225894,0.09260296382258937
171,0.9346744990792172,-0.06532550092078282
172,1.0386693028740799,0.03866930287407988
173,0.96183703817107,-0.038162961828929975
174,1.100212121008072,0.10021212100807197
175,1.0199405254221612,0.01994052542216118
176,1.1433575447827404,0.14335754478274043
177,1.103711281225902,0.10371128122590201
178,1.0528312731984015,0.05283127319840153
179,1.0340502880337616,0.034050288033761644
180,1.04947578828363,0.049475788283630084
181,0.9834795994734084,-0.01652040052659165
182,1.0521220283746926,0.0521220283746926
183,0.9029536188507704,-0.09704638114922959
184,1.0052348056178262,0.005234805617826188
185,1.052650415668279,0.052650415668278994
186,1.0710947975115588,0.07109479751155878
187,1.0189133683603764,0.01891336836037638
188,0.9515603254455223,-0.04843967455447773
189,1.0305245520371187,0.03052455203711868
190,1.0557803254458125,0.05578032544581246
191,0.9689284272138246,-0.03107157278617545
192,1.1441038997197206,0.1441038997197206
193,1.0735814259616514,0.0735814259616514
194,1.0043871121711012,0.004387112171101215
195,1.1435716559001012,0.14357165590010124
196,1.235997329536955,0.23599732953695507
197,1.05115625032506,0.05115625032505999
198,0.9937692364384487,-0.006230763561551278
199,0.9472248298784972,-0.05277517012150279
200,0.9175008692214359,-0.08249913077856408
201,1.058038704382613,0.05803870438261294
202,0.9545803460427319,-0.0454196539572681
203,1.0327643732071976,0.032764373207197606
204,1.075340771726005,0.07534077172600506
205,0.9658642359367846,-0.03413576406321539
206,1.0050044568063503,0.00500445680635031
207,1.0470339463484053,0.0470339463484053
208,1.053781919174732,0.05378191917473196
209,1.0223404654531754,0.022340465453175362
210,1.1045987304329663,0.1045987304329663
211,1.018701667694081,0.018701667694080992
212,1.0742477247552327,0.07424772475523267
213,0.9914031373757323,-0.008596862624267732
214,1.165612474408661,0.1656124744086609
215,1.042592114394028,0.04259211439402799
216,1.0965736028755402,0.09657360287554018
217,0.9954719072483847,-0.004528092751615254
218,0.9528330874382676,-0.047166912561732444
219,1.0039622691034094,0.003962269103409355
220,0.9994600804130217,-0.0005399195869782991
221,0.9368680392387533,-0.06313196076124672
222,1.0010871027782442,0.0010871027782441978
223,0.9625961627783391,-0.03740383722166085
224,1.0496360779916054,0.04963607799160541
225,1.098240698228063,0.09824069822806303
226,1.0087872048105664,0.008787204810566385
227,0.9768546883359157,-0.02314531166408429
228,1.0329871857087771,0.03298718570877712
229,0.9128078110579254,-0.08719218894207459
230,0.9809292802750835,-0.019070719724916474
231,1.0952746152529445,0.09527461525294445
232,1.045428217013887,0.04542821701388711
233,0.9188269553061639,-0.08117304469383613
234,1.1028138211820984,0.10281382118209836
235,1.1209785064041484,0.12097850640414842
236,1.0668546295517503,0.06685462955175026
237,0.9972868894914982,-0.0027131105085017593
238,1.1129805319442285,0.11298053194422852
239,1.019203657067721,0.01920365706772098
240,0.9560695895910917,-0.04393041040890833
241,1.0072848203413627,0.0072848203413626855
242,1.0968141366349626,0.09681413663496263
243,0.9466637553892728,-0.05333624461072717
244,1.0888433606542556,0.08884336065425558
245,0.9346296465262144,-0.06537035347378561
246,0.9424503126169551,-0.05754968738304489
247,0.9756776644108262,-0.02432233558917385
248,1.0154915293119517,0.015491529311951746
249,0.9003845324620982,-0.09961546753790185
250,0.9679280152340366,-0.0320719847659634
251,1.073904379234483,0.0739043792344829
252,1.0043200418579008,0.004320041857900803
253,1.008875549737295,0.008875549737294985
254,0.9756621891614619,-0.024337810838538143
255,0.9488744494224957,-0.05112555057750434
256,0.9403543818005251,-0.05964561819947489
257,1.0040077991758796,0.004007799175879567
258,0.9053515930489807,-0.09464840695101928
259,1.001908643830698,0.001908643830698109
260,1.0070387150393343,0.007038715039334287
261,1.0842507326063704,0.0842507326063704
262,0.9311130583237979,-0.06888694167620213
263,0.9716585593660325,-0.028341440633967485
264,0.9738347493587736,-0.026165250641226434
265,1.0471562777207184,0.0471562777207184
266,0.9836463927724468,-0.01635360722755319
267,1.0601508478081385,0.06015084780813851
268,1.0531750982502044,0.05317509825020439
269,1.1599662413812892,0.15996624138128923
270,0.9991460862423559,-0.000853913757644098
271,1.0134531261645674,0.013453126164567397
272,1.001208108126742,0.0012081081267421023
273,0.9795853314537024,-0.020414668546297587
274,1.000831933986134,0.0008319339861340147
275,1.0714218354240326,0.07142183542403258
276,1.0102415512504344,0.010241551250434355
277,1.0858168511092046,0.08581685110920456
